content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-1291869519847635026,-1291869519847635026,638282658987724754,7424795099560672335,3075810310719170278,2220561310072186802
4781931173636001110,4781931173636001110,4313871021753084020,4546206336477094824,123378787151399958,231281690254211527
1060159005880386235,-6207670654614839859,-5912792039759735631,-2554512494756911972,4774970687540378081,5533752987392101383
4125609302375934769,4125609302375934769,7446166231252589534,-5361115220834660562,2541499697677936774,-3739000323288188282
6472331784294749716,6472331784294749716,2424381466524517235,-569322218183730892,-4485188959476061019,7029834616968294970
9112765177685685246,9112765177685685246,521382866757596943,-6642751159620064055,8416004328454490172,8416004328454490172.1
521382866757596943,521382866757596943,9112765177685685246,8416004328454490172.1,8416004328454490172,2819427195737975069
-6058152698516590252,3440451510720294447,-6009377241272750648,4865901874365409673,-3405516291669853723,123378787151399958
7140495736721533935,7140495736721533935,123378787151399958,-8254222281357012124,-5082274522455747241,-8968101771604200516
4631867115963052211,4631867115963052211,-5823763419123575797,7734143682021717145,-799315203186826480,-8189315446782327370
-5823763419123575797,-5823763419123575797,4631867115963052211,-799315203186826480,-8189315446782327370,-2358644309529026633
-435798809553722526,-435798809553722526,-8254222281357012124,1115750778137998115,-5082274522455747241,-8968101771604200516
2103268612948910635,2103268612948910635,8863288680270590286,1577045425286888616,4918358495761748770,2719909253419802298
-3395906801262755897,-6739959707791598779,162771765556771108,1515492713000932747,4843782008053284888,-7162567255723313045
-8704908797766843570,-8704908797766843570,2788367348502337122,4247196691613374764,8259682769688682084,7616472242818646827
-1483274517395674620,-1483274517395674620,1751822544912242581,-115909536143817330,4877833951599818487,5949788789046720741
4674667995387386186,-2715495584815099454,-595851741330881198,-1630229587164086350,6652210819857467321,3575694866055127253
-729129249377835720,-729129249377835720,-4760639635023250284,4877833951599818487,5211673327552264703,1128840733277618400
-1870456025059842373,-1870456025059842373,2731915238980099593,4463025528374352465,-6340141548068597572,-5179258585851879449
-1249582672736761858,-1249582672736761858,-9166778629773133902,-4463029741564307314,-4562218760600603086,215332765550420709
-5044204125574973395,-5044204125574973395,751528815916485437,-2405892683303291957,-5255285107284514595,-5690023155612846030
7508152369854945139,-6792965795755857419,-4049108709890217048,8947914348334479785,4338940510328721138,-486686184692655504
2394847196776462305,2394847196776462305,374352050712569304,-5037827401452845772,8856169137131817223,-8968101771604200516
8844011188151156774,8844011188151156774,-7863574628164051955,-2940536914889279273,-3662111110237135231,8637400873589298078
-5488842573681626972,-5488842573681626972,-8123488152283046553,-8627051188605351707,4338940510328721138,623421554979899217
9042192299854648021,-518690781085251687,4877833951599818487,-115909536143817330,-4765711818183276269,-4760639635023250284
-78422372027822130,-78422372027822130,123378787151399958,-2323511129839590090,4313871021753084020,-8968101771604200516
-3170829374166745427,-6466212324513658217,-2890958311805113955,2255878226385826814,7216750853471801538,7216750853471801538.1
1146823593746606655,1146823593746606655,-5027816744653977347,4807721425375438334,-6940659689413147290,5312357518363318341
1549650080907932816,1549650080907932816,-518690781085251687,-5791454671270548045,3706563147339457456,5619251370090681244
7187598944032799890,7187598944032799890,2314077149264083254,-945863510619496974,2388097612905924826,6237433897543964784
1553114235264483780,1553114235264483780,-8353590933060505654,8637400873589298078,6678691743269420670,216869981229779312
-615912190028612956,8355302955998803709,6044362651232258738,123378787151399958,-9105040345021932755,6341647533150019811
3495098006178009360,2262656830196923781,7507067965574797372,-1878128207048892154,2417383163258637695,-5756697018315640725
385212706171385893,4463025528374352465,-4374331682165863764,2448026894306402386,-1870456025059842373,5410603488837817052
90383487344892230,90383487344892230,6947862790919978120,2244894675266276573,-4831310174172854034,-7646922141533719881
4241385837165861843,7813943820850065086,-5658245291907121574,-8047634385511625486,826748584447376099,7775857588929395558
-793729620925729327,-793729620925729327,-4921088466135297415,4695698299220703541,5217724704513784613,-14569272361926584
8789407896263306493,8789407896263306493,8631616594020837056,3068975614432538771,8770410950539401126,6222001809679591440
-3077386995956755130,3564394485543941353,216869981229779312,6678691743269420670,4911701623098526999,-3751249597609107201
-519908173368613957,-519908173368613957,2220561310072186802,-8068727428160395745,-3745582971859460684,5258604889412591249
4563006651994272837,4563006651994272837,-5843518165523212471,-1820269894165785259,123378787151399958,4815632823882298534
5250363310227021277,5250363310227021277,-7126520323752764957,-8068727428160395745,5258604889412591249,-9033211547111606164
-6523871595334455509,-6523871595334455509,-1573329182923097618,4991224059205503283,-4463029741564307314,7581009799961380333
-8489944755890710748,-8489944755890710748,5189107351987144723,2765063319512128208,-8449536481786923901,-8449536481786923901.1
5806996498600223274,5806996498600223274,-8254222281357012124,9054050762437897017,6044362651232258738,5779887740609126631
-8381230866408697127,-8381230866408697127,7932334249452694632,-5403733687257676872,-7666273193533605701,2709926970543371965
9060231864899459154,9060231864899459154,-5179258585851879449,-6340141548068597572,4369833742675497700,5533752987392101383
-1755875383603052680,-1755875383603052680,5533752987392101383,-3060116862184714437,-21036008762564671,3273084325487543386
1333053624108726661,-8193923078932592165,5619251370090681244,5062670850994683718,5965544132537436406,1805789466376069146
1106203543388094548,1106203543388094548,511891900317865118,-4084394822880420062,-8689798332822398451,-7492067511846042603
-5684357871122991503,-5684357871122991503,3579921471626387620,-4469492210394109129,8769121796537771237,-4399400419562742528
3533132794957138580,3533132794957138580,-5082274522455747241,123378787151399958,1115750778137998115,-8254222281357012124
-7620438371471449873,-7620438371471449873,-3745582971859460684,444378495316508239,-4571929941432664145,5568089143939945595
1021946628105173582,1021946628105173582,-4309525417316029305,6015995473246774717,3720742491238027703,1537717759622831344
7507067965574797372,7507067965574797372,-360529647164834348,-2447632164766022033,123378787151399958,-6859363289291329827
-6772940823843058601,-4487024160266973763,1117455951802655890,2051327203770554158,-8591127493017117985,-3875881534863988868
7358145651645216086,7358145651645216086,-825802007843492131,2513724012883866928,-7009536306337650657,-1693609914930807886
-326357109758599578,-326357109758599578,4843782008053284888,-8194774279664546436,9113647036759476320,7606744605433799135
-6902744509271060072,-6902744509271060072,-3469502952547705884,-7568926158048616650,-8632408281960398473,-7568926158048616650.1
-1472215866306072150,5447580952505296338,-7120369133608664808,-4205603734017049464,-6463637573325658465,4909630283317268181
4916417766268744775,4916417766268744775,1954991916791271993,5189433264884433830,6984066580750577207,-8426084422061984285
-8083832514395551465,-8083832514395551465.1,-8083832514395551465,8712996026808754180,8042182000167325833,623421554979899217
-8083832514395551465,-8083832514395551465.1,-8083832514395551465,8712996026808754180,8042182000167325833,623421554979899217
-4201751526335049119,5266164468981660031,-4336877432539963613,3075564241645350154,4355464044208438135,-340541651592032197
-8025433077701076525,-8025433077701076525,3541770362851368020,5847540986736720765,2870099478920706993,-5613218615976195909
3541770362851368020,3541770362851368020,-8025433077701076525,5847540986736720765,-2405892683303291957,123378787151399958
8254285966695461849,8254285966695461849,8074780316213343498,123378787151399958,-5843518165523212471,6943483335823457240
-5446204508747882127,-5446204508747882127,-2976309714446243509,-7570652411388243006,-8819557474068526071,-2114113759134837010
8065912276310959188,8065912276310959188,6304895356046683527,1328618437884612347,428486625959995206,2495913984359439198
-2090760089450762391,4631867115963052211,-8189315446782327370,-799315203186826480,3980405883168341377,-5823763419123575797
-55755961199248325,-55755961199248325,7906867252266782644,-6545872007932025533,-6514535768080218883,-7448252416950961815
-169274570747753943,6049739262059615567,-8189315446782327370,-7732246497578572511,-3581194288660477595,3980405883168341377
-7448252416950961815,-7448252416950961815,7906867252266782644,4631867115963052211,-5823763419123575797,-55755961199248325
5474373819153295408,5474373819153295408,-3487500907059331343,6180979718957141670,-2213320166727371491,-5823763419123575797
7906867252266782644,7906867252266782644,-55755961199248325,4631867115963052211,-6545872007932025533,-7448252416950961815
-8913397556833789413,-8913397556833789413,2231749805468232267,-4027027091658759481,-7387185690512762935,5036201777135800491
-5198756378866433953,-1630229587164086350,3575694866055127253,-7130425546996181071,-6863138929434705713,-595851741330881198
6001127456099879458,6001127456099879458,-327208414896292296,7434270606888620096,-2430889785264760757,1306706744219888810
3273084325487543386,3273084325487543386,-7002558676365724983,-8187220755213888616,5930806521893160184,5533752987392101383
-4126288159365354498,-4126288159365354498,3407455496422791860,5842191581670322333,-5515204090203464377,-5954724412982705962
6247175512001835023,7286613907013366088,5998661158461710046,6040574489860277999,-7862677531530632089,-5361115220834660562
-635870441391555852,-635870441391555852,1012456848389051365,-788035419968530567,-4386371945374980231,-5843518165523212471
-6526049170878205106,-6526049170878205106,-797853000484445213,-583471248660258378,-9019582414165805420,-3285397592982852407
4579392053042969226,4579392053042969226,6524157088939139948,7727369224210483739,5062670850994683718,-3723217532224917485
6524157088939139948,6524157088939139948,5062670850994683718,4579392053042969226,5619251370090681244,3706563147339457456
-1403735753867098241,8968837261991914049,6987435400166905688,5111115201913219115,1286723199785027310,4479576054067772847
-6644783190271298310,-6644783190271298310,-1068603220639552685,-1463025432902754108,4918358495761748770,-1306208577536428610
6847089514431675996,6847089514431675996,1019706997674210703,-5082274522455747241,1441248639512899483,-5043294260151549400
-912681925384819247,3467834993860080188,-3224698078244963479,8028897172674067530,-1124738136890721085,-3760006690401014603
-9050450867630628092,-9050450867630628092,-7766518409111702133,3980405883168341377,7655627888058923987,-7442296890640709658
-2779829118032656703,-2779829118032656703,1592600391233958243,6152652267138213180,-6728844082024523434,-6308850935767965758
-3666646454167334466,-3666646454167334466,127799031949294618,4579557799493615039,4675505028897335428,-5573840044320724169
-8876785823151614444,-8876785823151614444,6678691743269420670,4306804750094230211,216869981229779312,7943906961970828120
5299613310913826266,-4485188959476061019,5268351851132250,1592600391233958243,-1449104782233586994,-1403735753867098241
4373020502739965726,4373020502739965726,6940370558848102253,1862503310075246782,-5088157426675091741,1971653634364577968
7883212773611521498,7883212773611521498,1768072794787289517,-2323511129839590090,231281690254211527,123378787151399958
-5088157426675091741,-5088157426675091741,-5082274522455747241,-5255285107284514595,231281690254211527,-7009536306337650657
-2358756719610361882,-2358756719610361882,1567984561327445971,-6192579321116251081,-5571606607344218289,-2217888411555964341
1432311799980176241,1432311799980176241,-2479936301516183562,-3980612444042641628,-5610593914683957297,-306538960798971040
-7518373517401484139,-7518373517401484139,-6076367233589223323,-7492067511846042603,511891900317865118,-4084394822880420062
-7953698795259311774,374352050712569304,-5037827401452845772,-8254222281357012124,-6584408680441477889,1115750778137998115
7077639154797499584,1177957942021788639,-6810247170272691501,2623290164732957912,2991405198675389827,-1625217607550912638
-5676280017759875198,-5676280017759875198,-6397413461412629080,3162261384765351942,-6312384811410586459,-7387185690512762935
-4948717594596229869,-4948717594596229869,-1537223691132357350,-7009536306337650657,-2323511129839590090,-8968101771604200516
-8511291357261863413,-8511291357261863413,564282370384747453,2438237966002226084,-2976309714446243509,-3363563881552061188
-3716447017462787559,-1557920564469956829,4815632823882298534,374352050712569304,-7891293130731329672,-7009536306337650657
-2705245562881239338,-2705245562881239338,-5843518165523212471,4313871021753084020,4563006651994272837,-7009536306337650657
5008913705695203000,5008913705695203000,2262656830196923781,-14569272361926584,1674373276159762025,8651615486877503655
-7193893108516217330,-7193893108516217330,4785499183287168509,7606744605433799135,-8187220755213888616,-7002558676365724983
-2720012228333470715,-2720012228333470715,4815632823882298534,-1663441888197894674,7065704533945771463,457505998997890101
4039031731864440026,7469361608711738006,7286613907013366088,5152069678055228801,6040574489860277999,-4201751526335049119
-3944300307678659798,-3944300307678659798,-9076501258717815738,6341647533150019811,231281690254211527,-721732705314803549
39554158227241538,39554158227241538,484986956330644320,4313871021753084020,-6761163882540291832,-8968101771604200516
8339561640071198727,8339561640071198727,216869981229779312,921770761777842242,6678691743269420670,4911701623098526999
-8520302351158933500,3750772607644674028,-1006791494035379303,-3820497466351868775,-3751249597609107201,-8939172344092554931
-7895534832212398576,-7895534832212398576,-9089854794058353436,-434149774629603391,-1917202688559171732,3609315114795782005
-393060967458342665,-393060967458342665,1829180586132834070,-6999747484065183134,-8934199835393138432,539980615899429566
5410603488837817052,5410603488837817052,8424505741986577894,1266958185239582088,2916072977192006313,8631616594020837056
3073610766179441483,3073610766179441483,4069333494579100211,5238119115012015307,-1572252285162838958,-1654063646246197191
1665726676688122621,1665726676688122621,231281690254211527,-5088157426675091741,-5255285107284514595,-5082274522455747241
-2194994678739982146,-2194994678739982146,-6810702648836067504,484986956330644320,-7009536306337650657,4546206336477094824
5745373608367143062,5745373608367143062,139485217095648183,-8723568727518869245,1586004000405879970,5681075485882787671
-8964534883296838326,717471739656838182,1031060816592502094,4877833951599818487,-2871347907044769386,5211673327552264703
-7565625515044903967,-7565625515044903967,6157037646878010131,-5636731245639685654,270443693434886127,-1669098707776725430
141806940259458424,7906867252266782644,4631867115963052211,-2090760089450762391,3980405883168341377,-8189315446782327370
-3832772858396854546,6180979718957141670,-3487500907059331343,-799315203186826480,8946250624470221174,-8189315446782327370
-1302167511807875596,-1302167511807875596,-799315203186826480,-8189315446782327370,2858969450431709251,4657430003888493310
-6707474286910397949,-6707474286910397949,4037478513037442964,-4640750981890093183,-2400879112398974660,-1630229587164086350
-3302834510061927448,-3302834510061927448,-2747266787901704910,80435662809978246,-3102652803014865472,-4386371945374980231
-8377626164558006982,-8377626164558006982,6766105865162331239,8120046881003900118,-6765871608738223618,-6308850935767965758
-7155846267321183721,-7155846267321183721,1012456848389051365,5843362068320522769,-5843518165523212471,-2167839778474325326
156889606517612871,156889606517612871,7926736692763443624,-8717945432162716060,6892866957050839435,-1342820011354825290
8115033558441775155,-749116597676471759,7534917347133949300,-8277924497842156608,2625883933130361261,8657408509986329668
-1119244241345534741,-1119244241345534741,444378495316508239,8381798621267347902.1,8381798621267347902,9208127165664287660
-6308850935767965758,-6308850935767965758,1981046186743381313,-6765871608738223618,-7454907763335725103,1184320069221244535
7944907848226041964,-5843518165523212471,123378787151399958,-1297580205670251233,-5082274522455747241,-7726397374158219907
7944907848226041964,-5843518165523212471,123378787151399958,-1297580205670251233,-5082274522455747241,-7726397374158219907
5018472516978866574,3075564241645350154,-3537777320523757545,4355464044208438135,-4336877432539963613,-3633300009206493694
8768619263229062922,8768619263229062922,524776334673868069,7270966256391553686,-532999578436827210,-4977928818612291634
-6603970730135147059,-6603970730135147059,-9176143510534135851,-8254222281357012124,484986956330644320,4313871021753084020
3367026768872537336,3367026768872537336,5779887740609126631,-8254222281357012124,4161491675236615151,6341647533150019811
-7350631483047993309,91241469839881699,5847540986736720765,-3324787160651928845,484986956330644320,-7508055250504867652
80435662809978246,80435662809978246,-3302834510061927448,-2747266787901704910,-5843518165523212471,-2323511129839590090
4776828703162554224,4776828703162554224,764116021156146784,2927476152522512441,400125073514833994,-96719740408441346
921770761777842242,8339561640071198727,-9073210245497295284,2271793263120018251,3801658304588389996,4911701623098526999
-3751398885033121551,-3751398885033121551,7400903238402587728,335910242745901755,6535950170823528902,5398961846611539065
-6545872007932025533,-6545872007932025533,3980405883168341377,7906867252266782644,-9050450867630628092,-6940659689413147290
-5669503112960687520,-5669503112960687520,4909630283317268181,6540624159201421051,-6761163882540291832,-2440247087447106971
-2144625344076628986,-2144625344076628986,1540456027678548167,-8187220755213888616,3880098804615440102,-6096307037126839100
4702466408529036844,4815632823882298534,-2167839778474325326,-8968101771604200516,123378787151399958,7039033478836344543
-782975839522191154,-782975839522191154,7217636150008996485,-8968101771604200516,-6761163882540291832,-7009536306337650657
-816352740763488513,-816352740763488513,7270966256391553686,5949788789046720741,-4977928818612291634,3616722904601574426
-4655195825208522542,-4655195825208522542,-5037827401452845772,5779887740609126631,-8043889175123948305,-360529647164834348
6690761795935927461,6690761795935927461,6690761795935927461.1,3660989387512978561,-825802007843492131,6341647533150019811
6690761795935927461,6690761795935927461,6690761795935927461.1,3660989387512978561,-825802007843492131,6341647533150019811
-48842168049882829,-48842168049882829,-8340365043226490059,-8968101771604200516,-2323511129839590090,-7009536306337650657
8886002764685330098,8886002764685330098,-3058031327323357308,8651615486877503655,5854206600849997966,4695698299220703541
-3645539449929727083,-3645539449929727083,4575580212020245658,-3739000323288188282,6831941111848480366,2072448887839540892
-7277691357631151609,-7277691357631151609,-5573840044320724169,4084131344684656470,-3581194288660477595,-6184570078369383337
-2630716662499331227,-2630716662499331227,2727743992157210358,-8900113512825364282,-4700714777342103147,-7002558676365724983
-4749032095489327822,-4749032095489327822,7506614456429888492,-7463305179076477879,-2923886912694084893,-4561077506184283336
-4084394822880420062,-4084394822880420062,-8689798332822398451,-2855218766021441159,5714874452041944640,-7492067511846042603
7985545205318799060,7985545205318799060,7534917347133949300,-6642751159620064055,1674373276159762025,2581138407738454418
7756118769128656312,7756118769128656312,8968837261991914049,1286723199785027310,6987435400166905688,6917508501173008954
-4145260601063545880,-4145260601063545880,5036201777135800491,-7387185690512762935,5514214996211995551,2672238531812965181
-3825317043780889928,4815632823882298534,-1638122353599615846,-4386371945374980231,-788035419968530567,123378787151399958
7790567704847993284,7790567704847993284,2255603060224026824,1266958185239582088,7845570490247450966,-1868297195590431285
1266958185239582088,1266958185239582088,-1868297195590431285,-692972306229904743,2916072977192006313,-2273517184910006534
-5414889822782394955,-5414889822782394955,-5403733687257676872,-7666273193533605701,-5924653357616257702,-5924653357616257702.1
6769852549722242790,6769852549722242790,7013665235990336340,-3614882924009373024,5719793245136119929,-2440247087447106971
-906467637324626408,7083316110921342538,123378787151399958,-7726397374158219907,-7009536306337650657,-9105040345021932755
-3487500907059331343,-3487500907059331343,6180979718957141670,-2213320166727371491,5474373819153295408,-799315203186826480
6180979718957141670,6180979718957141670,-3487500907059331343,-2213320166727371491,-3832772858396854546,5474373819153295408
-7623502978685822577,-6308850935767965758,-7534240757267992657,-7454907763335725103,1981046186743381313,-6765871608738223618
7104734618727920421,7104734618727920421,9158289456544908688,-659411840002799494,3845974592165897942,-5784228041033890044
-1443900796086927361,-1443900796086927361,5533752987392101383,5930806521893160184,-3060116862184714437,-3357295447978726475
1525777409079968377,1525777409079968377,668505019835540303,3495098006178009360,-3745582971859460684,-1878128207048892154
7932334249452694632,6341647533150019811,-7009536306337650657,-8968101771604200516,123378787151399958,8869575677747285539
-4920252354047555768,-4571929941432664145,-9128652074338368262,-1701416312023927957,2399228553079505025,-3269885695260066314
5036201777135800491,5036201777135800491,-4145260601063545880,-7387185690512762935,5514214996211995551,2672238531812965181
-1971429126058184075,-1971429126058184075,5028081187109329892,-7484960773951920439,-634395794651424614,-7002558676365724983
-8681175158863587641,-8681175158863587641,6015995473246774717,-7174595923544719736,667643281369196267,-21036008762564671
-5691384416070374740,-5691384416070374740,-8254222281357012124,2639926854188906104,-2639327025262198345,-8968101771604200516
8869575677747285539,8869575677747285539,-9105040345021932755,1115750778137998115,123378787151399958,-8968101771604200516
6881796783400625893,6881796783400625893,6094778865705471594,8631616594020837056,1485652648052127324,-282629989972409543
7458850059926549081,7458850059926549081,4891164246772479976,8886002764685330098,2607211459879791691,6152652267138213180
-7875485745277808506,-7875485745277808506,484986956330644320,-5690023155612846030,-6603970730135147059,-7009536306337650657
7793363699831164066,7793363699831164066,9004099881383415529,3643465492984939400,-885453047081832598,-5231736210378596444
1537717759622831344,1537717759622831344,-7777013191403056825,1805849336099641652,1021946628105173582,-3697359635590244386
9038543365726770177,6157037646878010131,270443693434886127,-1669098707776725430,722931447608069342,-5088157426675091741
2229625391864201918,2229625391864201918,4546206336477094824,123378787151399958,-2323511129839590090,-78422372027822130
3328253785421705444,3328253785421705444,-6340141548068597572,-5179258585851879449,-5829979886567267504,9060231864899459154
2435024834845042614,2435024834845042614,-1437952039441999695,4555339116751579515,4991224059205503283,8905656922810620012
2602221055863892168,2602221055863892168,-1178371721262103855,-329139582593571060,1012456848389051365,-1565401790888834000
3577117590019014785,3577117590019014785,-2487699318115820990,7653591914898297019,-4612605965384710183,-5847687782206566321
7915650190943924834,7915650190943924834,-6308850935767965758,-6765871608738223618,4916417766268744775,-2780168264183400543
7303676031229268527,7303676031229268527,-4625438649010928449,-8937070974333045193,-2976309714446243509,2317969739828155334
3456674717452933449,3456674717452933449,-4833307637594287163,-5578229678262992168,-3125361793069842594,-6545872007932025533
-8244000618837043328,-6761163882540291832,4909630283317268181,-5669503112960687520,240943776326872028,-8968101771604200516
139485217095648183,139485217095648183,5745373608367143062,-411378842607264055,-14569272361926584,3134511142783292503
-4194520495766350572,-4194520495766350572,-1573329182923097618,8968837261991914049,3293246847422795557,-1572252285162838958
-5786811453218931415,-5786811453218931415,231281690254211527,-8968101771604200516,1115750778137998115,8869575677747285539
7207514472495382992,-78422372027822130,897043351348716074,-2323511129839590090,4313871021753084020,-2167839778474325326
7226503561499839165,7226503561499839165,-4798431998955209742,4165127518659426948,6521856301289868251,-4831310174172854034
-6312384811410586459,-6312384811410586459,8870251820986769829,-5676280017759875198,-36844712915106340,3162261384765351942
6664082205633624486,6664082205633624486,8968837261991914049,-5798690764728257756,-1403735753867098241,6987435400166905688
2951308020527021494,2951308020527021494,91241469839881699,-7350631483047993309,3751305746867503759,-7009536306337650657
9124439338148818380,-6400214860728938634,9124439338148818380,8342423402350940832,-8353590933060505654,-5881946480525580860
-1365928983118861754,-1365928983118861754,-7646922141533719881,4118743389464105405,2372438485070148864,2244894675266276573
-8689798332822398451,-8689798332822398451,-4084394822880420062,-2855218766021441159,5714874452041944640,-7492067511846042603
7813943820850065086,4241385837165861843,-5658245291907121574,5688444173453700360,-6564402465035266866,-6851425181090952724
9175693555063886126,9175693555063886126,3268064929368559554,2788367348502337122,-8704908797766843570,8259682769688682084
-2703878216681968882,-2703878216681968882,3720742491238027703,7775857588929395558,-44082375822273498,-4309525417316029305
6059546463839992340,4404314996867098682,-4027027091658759481,-7568926158048616650.1,-8632408281960398473,-7568926158048616650
6909761382991856804,6909761382991856804,5779887740609126631,123378787151399958,-2167839778474325326,231281690254211527
-1693609914930807886,-1693609914930807886,-7009536306337650657,-825802007843492131,-5088157426675091741,-3405516291669853723
-5750828394349042089,-5750828394349042089,-4749032095489327822,7506614456429888492,-2923886912694084893,-3269885695260066314
4577451034168098359,4577451034168098359,-6171950598721418038,444378495316508239,-3745582971859460684,3075810310719170278
7216750853471801538,-3951274083288934897,8586403905004879205,-3886927790136130174,7251252752220327534,7251252752220327534.1
7216750853471801538,-3951274083288934897,8586403905004879205,-3886927790136130174,7251252752220327534,7251252752220327534.1
7993526700719577624,-3951274083288934897,8586403905004879205,-3886927790136130174,7251252752220327534,7251252752220327534.1
-6400214860728938634,-6400214860728938634,9124439338148818380,8342423402350940832,-8353590933060505654,-5881946480525580860
-2494226662129766130,-2494226662129766130,-2167839778474325326,5901067357946111913,1012456848389051365,2870099478920706993
-455124319026316634,-455124319026316634,-993224631915984347,-5637143900506554933,6678691743269420670,7395435905985567130
-6829454835237183038,-7638840925036528150,-3351656282247453586,-6499865726739947794,-6499865726739947794.1,809601605585939618
-2069509552243850466,-2069509552243850466,-7638840925036528150,3268064929368559554,-3338916066794638254,-6829454835237183038
-721732705314803549,123378787151399958,5779887740609126631,1115750778137998115,2639926854188906104,231281690254211527
6915731723505426291,6915731723505426291,-7191607771634445823,6797493571710971497,-7863574628164051955,216869981229779312
-769212572760644334,-769212572760644334,3256054536066714292,-4503975842879662368,-3671800260859291252,-4463029741564307314
9004099881383415529,3643465492984939400,7793363699831164066,-885453047081832598,-5231736210378596444,3720742491238027703
-1876558460087500339,-1876558460087500339,-6893108632164641498,-8388400806941996172,-5920475612630001479,-2097075598039554565
6031953227014493100,6031953227014493100,4815632823882298534,-5843518165523212471,4563006651994272837,3662832673570108627
-7638840925036528150,-7638840925036528150,-6829454835237183038,-3351656282247453586,-6499865726739947794.1,-6499865726739947794
-1676378465482420452,-1676378465482420452,8770410950539401126,5028081187109329892,8631616594020837056,3068975614432538771
-1150591229250318592,-7566966163569468290,-9041823059579281174,1356221992133852808,1532206435917316688,-9007594455502730692
-2487699318115820990,-2487699318115820990,3577117590019014785,-8149429101569453081,7653591914898297019,5684817723169964056
8900292750226176660,8900292750226176660,-7463572107837163154,-7349721727282676870,1328618437884612347,5250363310227021277
6817244649248188271,-9028990334396397584,-6074661548047199165,-9152398073968262186,-6499865726739947794,-6499865726739947794.1
-885886002174762919,-6932442635231192683,-8773118241761372618,4788854083489560153,1649752043999819668,-8480712303720557641
6006800146436649545,6006800146436649545,-8259953995965151136,-1596335233529956315,4372031182493802582,30461094217357731
-3231932874544830919,-3231932874544830919,-3387298624573211014,4546206336477094824,374352050712569304,-5082274522455747241
-7442296890640709658,-7442296890640709658,3980405883168341377,-9050450867630628092,-7766518409111702133,-6940659689413147290
-6570327055377820618,-6570327055377820618,6678691743269420670,-5637143900506554933,7395435905985567130,-993224631915984347
-1897853393557630253,-1897853393557630253,2359690284139785648,-7766518409111702133,-8189315446782327370,7526364197140419661
8734156751308150579,8734156751308150579,-8512461968928613053,1266958185239582088,-3810375613673461625,-1868297195590431285
-3179358869851478234,-3179358869851478234,-6340141548068597572,-5179258585851879449,-5829979886567267504,9060231864899459154
-6761163882540291832,-6761163882540291832,123378787151399958,4313871021753084020,231281690254211527,-8968101771604200516
679005777543560737,679005777543560737,8779890754987103603,539980615899429566,-1104501717379772664,7883212773611521498
-8052188270551570124,-8052188270551570124,484986956330644320,-2323511129839590090,-6859363289291329827,3306277069425849869
7510090557616166004,7510090557616166004,-5813211845057621660,1403599387299754918,6075137928366965854,8729086959762650511
-5628343274127925011,-3060116862184714437,5930806521893160184,3273084325487543386,5533752987392101383,-8187220755213888616
8631616594020837056,8631616594020837056,8789407896263306493,607684800821303652,5410603488837817052,-692972306229904743
-6207670654614839859,-6207670654614839859,-5912792039759735631,-2554512494756911972,2399228553079505025,-3269885695260066314
2255878226385826814,2255878226385826814,2668385070649954934,3273084325487543386,-21036008762564671,3149164017776669829
-5458316826145145813,-5458316826145145813,3999205546352981758,5870088709232734362,5395868751435718725,3273084325487543386
5395868751435718725,-9086955082453789880,-5410531116380081703,245828856632598563,-5458316826145145813,-4126288159365354498
1797385737206265555,1797385737206265555,-2855910583928922225,-5820943153819992582,-7442296890640709658,734632752661830332
5410293063635507608,5410293063635507608,-1564468014116140117,-8704908797766843570,8259682769688682084,2788367348502337122
8240934591713322028,8240934591713322028,5152069678055228801,6669026579073415958,8605423472891112686,6892165923784661946
174707786647990372,174707786647990372,1356221992133852808,2608740049979127115,-4673235524420943843,5211673327552264703
-9033211547111606164,-9033211547111606164,5211673327552264703,5250363310227021277,-7126520323752764957,4877833951599818487
8779890754987103603,8779890754987103603,679005777543560737,539980615899429566,-6761163882540291832,-1104501717379772664
-2424983931459616622,-2424983931459616622,-3870325027932266414,8596997246990922861,4625350031392752392,4607279316199873708
6587635730509289343,-6792965795755857419,4338940510328721138,-8123488152283046553,-5500597021296520708,207910079054861295
5211673327552264703,-9033211547111606164,4877833951599818487,1328618437884612347,-518690781085251687,1128840733277618400
886450434856305025,-2976309714446243509,817145340976958200,7508152369854945139,-6792965795755857419,5238119115012015307
-3061741807736367554,-3061741807736367554,-8123488152283046553,-5115041394506292462,4338940510328721138,7414965642940222121
348632682812866328,348632682812866328,7775857588929395558,3720742491238027703,-4309525417316029305,-4503975842879662368
3128282567747885251,3128282567747885251,8886002764685330098,-6546787050052580484,1403599387299754918,6075137928366965854
4430520614172753870,4430520614172753870,-9089854794058353436,-434149774629603391,-9128652074338368262,3609315114795782005
-6884335507424704154,-6884335507424704154,-4280604324733069853,5163772683749067995,3075564241645350154,-3537777320523757545
4785499183287168509,4785499183287168509,-8187220755213888616,1981046186743381313,4139191914110236238,7255021292858609470
-4673235524420943843,-4673235524420943843,174707786647990372,2608740049979127115,1356221992133852808,-9033211547111606164
-5154395767417065070,-5154395767417065070,-4126288159365354498,5395868751435718725,-8427763028519233712,4774970687540378081
-7191607771634445823,4911701623098526999,-3883591366197282127,-8258529658421542282,6915731723505426291,-9083294960368598209
-6244754482621048226,2220561310072186802,-8068727428160395745,5258604889412591249,-3745582971859460684,-8123434787655959885
